## 1.1.1
## assembly	: /project/elk_bison_genomics/Masonbrink/06_blobtools/north_american_elk_15Jun2018_oY8t2.fasta
## coverage	 bam0 - /project/elk_bison_genomics/Masonbrink/06_blobtools/SecondRun.bam
## taxonomy	 tax0 - /project/elk_bison_genomics/Masonbrink/06_blobtools/AllBlasts.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6%s	phylum.s.7%s	phylum.c.8
ScoY8t2_12499;HRSCAF=12648	424	0.5472	0	23.3439	Chordata	4090.0	1
ScoY8t2_12500;HRSCAF=12649	451	0.5588	0	0.0	Chordata	4724.0	0
ScoY8t2_12501;HRSCAF=12650	370	0.5054	0	0.0	Chordata	4260.0	0
ScoY8t2_12502;HRSCAF=12651	334	0.512	0	0.0	Chordata	4014.0	0
ScoY8t2_12503;HRSCAF=12652	490	0.5551	0	20.1996	Chordata	5132.0	0
ScoY8t2_12504;HRSCAF=12653	490	0.5204	0	50.499	Chordata	5686.0	0
ScoY8t2_12505;HRSCAF=12654	429	0.5501	0	0.0	Chordata	3962.0	1
ScoY8t2_12506;HRSCAF=12655	347	0.5879	0	0.0	Nematoda	3984.0	0
ScoY8t2_12507;HRSCAF=12656	487	0.5154	0	20.324	Chordata	5104.0	0
ScoY8t2_12508;HRSCAF=12657	445	0.5438	0	0.0	Chordata	5595.0	1
ScoY8t2_12509;HRSCAF=12658	395	0.5544	0	125.2886	Chordata	4042.0	0
ScoY8t2_12510;HRSCAF=12659	464	0.431	0	0.0	Nematoda	5620.0	0
ScoY8t2_12511;HRSCAF=12660	463	0.5508	0	0.0	Chordata	6232.0	0
ScoY8t2_12512;HRSCAF=12661	415	0.5349	0	0.0	Chordata	5598.0	1
ScoY8t2_12513;HRSCAF=12662	496	0.6512	0	0.0	no-hit	0.0	0
ScoY8t2_12514;HRSCAF=12663	428	0.3855	0	11.5629	no-hit	0.0	0
ScoY8t2_12515;HRSCAF=12664	490	0.5388	0	10.0998	Chordata	5146.0	1
ScoY8t2_12516;HRSCAF=12665	475	0.5558	0	52.0937	Chordata	4544.0	1
ScoY8t2_12517;HRSCAF=12666	386	0.5052	0	0.0	Chordata	4768.0	1
ScoY8t2_12518;HRSCAF=12667	429	0.5058	0	11.5359	Chordata	4508.0	0
ScoY8t2_12519;HRSCAF=12668	480	0.5208	0	0.0	Chordata	4852.0	1
ScoY8t2_12520;HRSCAF=12669	414	0.5266	0	11.9539	Chordata	4863.0	1
ScoY8t2_12521;HRSCAF=12670	484	0.5393	0	20.45	Chordata	4925.0	0
ScoY8t2_12522;HRSCAF=12671	418	0.5526	0	23.6789	Chordata	5152.0	0
ScoY8t2_12523;HRSCAF=12672	381	0.5512	0	0.0	Chordata	4844.0	0
ScoY8t2_12524;HRSCAF=12673	457	0.5449	0	10.8291	Chordata	4028.0	1
ScoY8t2_12525;HRSCAF=12674	461	0.3623	0	0.0	Chordata	3746.0	0
ScoY8t2_12526;HRSCAF=12675	446	0.5381	0	33.2886	Chordata	4232.0	0
ScoY8t2_12527;HRSCAF=12676	409	0.5501	0	36.3	Chordata	4454.0	0
ScoY8t2_12528;HRSCAF=12677	395	0.5797	0	0.0	Nematoda	4768.0	0
ScoY8t2_12529;HRSCAF=12678	361	0.5374	0	0.0	Chordata	4752.0	1
ScoY8t2_12530;HRSCAF=12679	469	0.5458	0	10.552	Chordata	3275.0	0
ScoY8t2_12531;HRSCAF=12680	419	0.5298	0	0.0	no-hit	0.0	0
ScoY8t2_12532;HRSCAF=12681	444	0.5428	0	22.2923	Chordata	6030.0	0
ScoY8t2_12533;HRSCAF=12682	497	0.5372	0	39.8302	Chordata	5381.6	1
ScoY8t2_12534;HRSCAF=12683	461	0.5119	0	0.0	Chordata	4676.0	1
ScoY8t2_12535;HRSCAF=12684	426	0.5469	0	23.2343	Chordata	5686.0	0
ScoY8t2_12536;HRSCAF=12685	356	0.5309	0	0.0	Chordata	5148.0	0
ScoY8t2_12537;HRSCAF=12686	452	0.5199	0	10.9489	Chordata	4080.0	0
ScoY8t2_12538;HRSCAF=12687	390	0.5231	0	12.6895	Chordata	5290.0	0
ScoY8t2_12539;HRSCAF=12688	468	0.5107	0	10.5746	Chordata	4952.0	1
ScoY8t2_12540;HRSCAF=12689	419	0.5465	0	11.8112	Chordata	4050.0	1
ScoY8t2_12541;HRSCAF=12690	455	0.5209	0	0.0	Chordata	5322.0	0
ScoY8t2_12542;HRSCAF=12691	455	0.5538	0	10.8767	Chordata	5226.0	0
ScoY8t2_12543;HRSCAF=12692	429	0.5455	0	11.5359	Chordata	5826.0	0
ScoY8t2_12544;HRSCAF=12693	472	0.5	0	0.0	Chordata	3304.0	0
ScoY8t2_12545;HRSCAF=12694	445	0.5416	0	22.2422	Chordata	5834.0	0
ScoY8t2_12546;HRSCAF=12695	394	0.5381	0	12.5607	Chordata	4520.0	0
ScoY8t2_12547;HRSCAF=12696	422	0.5332	0	23.4545	Chordata	5348.0	0
ScoY8t2_12548;HRSCAF=12697	487	0.384	0	0.0	no-hit	0.0	0
ScoY8t2_12549;HRSCAF=12698	478	0.5523	0	0.0	Chordata	5331.0	0
ScoY8t2_12550;HRSCAF=12699	410	0.522	0	12.0705	Chordata	4384.0	1
ScoY8t2_12551;HRSCAF=12700	468	0.515	0	0.0	Chordata	5654.0	1
ScoY8t2_12552;HRSCAF=12701	483	0.5238	0	0.0	Chordata	5174.0	0
ScoY8t2_12553;HRSCAF=12702	478	0.5418	0	10.3533	Chordata	5224.0	0
ScoY8t2_12554;HRSCAF=12703	476	0.5315	0	0.0	Chordata	4311.0	1
ScoY8t2_12555;HRSCAF=12704	426	0.5376	0	11.6171	Chordata	4966.0	1
ScoY8t2_12556;HRSCAF=12705	461	0.5466	0	64.4108	Chordata	2982.0	1
ScoY8t2_12557;HRSCAF=12706	393	0.5547	0	0.0	Chordata	3334.0	1
ScoY8t2_12558;HRSCAF=12707	467	0.5139	0	0.0	no-hit	0.0	0
ScoY8t2_12559;HRSCAF=12708	485	0.5608	0	30.6118	Chordata	5073.0	0
ScoY8t2_12560;HRSCAF=12709	463	0.5616	0	0.0	Chordata	4276.0	0
ScoY8t2_12561;HRSCAF=12710	403	0.5236	0	12.2801	Chordata	4964.0	1
ScoY8t2_12562;HRSCAF=12711	498	0.5181	0	29.8127	Chordata	4397.6	0
ScoY8t2_12563;HRSCAF=12712	472	0.5572	0	31.4549	Chordata	4906.0	0
ScoY8t2_12564;HRSCAF=12713	447	0.5459	0	0.0	Chordata	5737.0	0
ScoY8t2_12565;HRSCAF=12714	463	0.5421	0	10.6888	Chordata	5682.0	0
ScoY8t2_12566;HRSCAF=12715	401	0.5636	0	0.0	Chordata	5888.0	0
ScoY8t2_12567;HRSCAF=12716	435	0.5149	0	11.3768	Chordata	4616.0	1
ScoY8t2_12568;HRSCAF=12717	441	0.5397	0	11.222	Chordata	5266.0	0
ScoY8t2_12569;HRSCAF=12718	485	0.534	0	10.2039	Chordata	3912.0	0
ScoY8t2_12570;HRSCAF=12719	493	0.5233	0	60.23	Chordata	5648.0	1
ScoY8t2_12571;HRSCAF=12720	451	0.5632	0	32.9195	Chordata	4234.0	1
ScoY8t2_12572;HRSCAF=12721	354	0.3785	0	0.0	Chordata	4568.0	1
ScoY8t2_12573;HRSCAF=12722	340	0.5059	0	0.0	no-hit	0.0	0
ScoY8t2_12574;HRSCAF=12723	400	0.3875	0	0.0	Nematoda	2804.0	0
ScoY8t2_12575;HRSCAF=12724	373	0.5255	0	13.2678	Chordata	3990.0	1
ScoY8t2_12576;HRSCAF=12725	400	0.575	0	12.3722	Chordata	5504.0	0
ScoY8t2_12577;HRSCAF=12726	400	0.5475	0	12.3722	Chordata	5828.0	0
ScoY8t2_12578;HRSCAF=12727	400	0.43	0	0.0	no-hit	0.0	0
ScoY8t2_12579;HRSCAF=12728	346	0.5462	0	28.6064	Chordata	5180.0	0
ScoY8t2_12580;HRSCAF=12729	396	0.3838	0	0.0	Chordata	6412.0	1
ScoY8t2_12581;HRSCAF=12730	398	0.5327	0	0.0	Chordata	3836.0	1
ScoY8t2_12582;HRSCAF=12731	401	0.5436	0	0.0	Chordata	3580.0	1
ScoY8t2_12583;HRSCAF=12732	400	0.425	0	0.0	Nematoda	4604.0	0
ScoY8t2_12584;HRSCAF=12733	317	0.5363	0	0.0	Chordata	1688.0	1
ScoY8t2_12585;HRSCAF=12734	401	0.5586	0	12.3414	Chordata	5714.0	0
ScoY8t2_12586;HRSCAF=12735	400	0.545	0	49.489	Chordata	3192.0	1
ScoY8t2_12587;HRSCAF=12736	396	0.5429	0	24.9944	Chordata	5318.0	1
ScoY8t2_12588;HRSCAF=12737	384	0.5182	0	12.8878	Chordata	4316.0	0
ScoY8t2_12589;HRSCAF=12738	401	0.6983	0	0.0	Chordata	1292.0	0
ScoY8t2_12590;HRSCAF=12739	397	0.539	0	0.0	Chordata	3252.0	1
ScoY8t2_12591;HRSCAF=12740	400	0.6725	0	0.0	Chordata	930.0	0
ScoY8t2_12592;HRSCAF=12741	400	0.545	0	0.0	Chordata	4232.0	1
ScoY8t2_12593;HRSCAF=12742	334	0.509	0	0.0	Chordata	4082.0	1
ScoY8t2_12594;HRSCAF=12743	399	0.5263	0	37.2098	Chordata	5032.0	0
ScoY8t2_12595;HRSCAF=12744	400	0.55	0	0.0	Chordata	2794.0	1
ScoY8t2_12596;HRSCAF=12745	399	0.5288	0	0.0	Chordata	4818.0	0
ScoY8t2_12597;HRSCAF=12746	393	0.4249	0	0.0	Nematoda	1785.0	0
ScoY8t2_12598;HRSCAF=12747	365	0.526	0	0.0	Chordata	4590.0	0
ScoY8t2_12599;HRSCAF=12748	399	0.4762	0	0.0	Chordata	4772.0	1
ScoY8t2_12600;HRSCAF=12749	402	0.5398	0	0.0	Chordata	4726.0	0
ScoY8t2_12601;HRSCAF=12750	400	0.5675	0	0.0	Nematoda	4386.0	0
ScoY8t2_12602;HRSCAF=12751	391	0.4348	0	0.0	Nematoda	4454.0	0
ScoY8t2_12603;HRSCAF=12752	401	0.5362	0	0.0	Chordata	5268.0	1
ScoY8t2_12604;HRSCAF=12753	339	0.3363	0	0.0	Nematoda	2994.0	0
ScoY8t2_12605;HRSCAF=12754	402	0.3284	0	12.3107	Chordata	3374.0	0
ScoY8t2_12606;HRSCAF=12755	400	0.5025	0	0.0	Chordata	4508.4	0
ScoY8t2_12607;HRSCAF=12756	373	0.5094	0	0.0	Chordata	4450.0	0
ScoY8t2_12608;HRSCAF=12757	402	0.5473	0	0.0	Chordata	4514.0	0
ScoY8t2_12609;HRSCAF=12758	300	0.55	0	16.4963	Chordata	4418.0	0
ScoY8t2_12610;HRSCAF=12759	400	0.41	0	0.0	Nematoda	630.0	0
ScoY8t2_12611;HRSCAF=12760	400	0.505	0	12.3722	Chordata	4362.0	0
ScoY8t2_12612;HRSCAF=12761	397	0.5491	0	12.4657	Chordata	4406.0	0
ScoY8t2_12613;HRSCAF=12762	400	0.495	0	0.0	no-hit	0.0	0
ScoY8t2_12614;HRSCAF=12763	344	0.5058	0	28.7727	Chordata	4510.0	1
ScoY8t2_12615;HRSCAF=12764	399	0.3308	0	0.0	Chordata	4994.0	1
ScoY8t2_12616;HRSCAF=12765	316	0.5475	0	0.0	Chordata	3178.0	1
ScoY8t2_12617;HRSCAF=12766	400	0.5275	0	12.3722	Chordata	5292.0	0
ScoY8t2_12618;HRSCAF=12767	372	0.4435	0	0.0	Nematoda	2120.0	0
ScoY8t2_12619;HRSCAF=12768	399	0.5188	0	12.4033	Chordata	4764.0	0
ScoY8t2_12620;HRSCAF=12769	401	0.5212	0	0.0	Chordata	4522.0	0
ScoY8t2_12621;HRSCAF=12770	308	0.539	0	16.0679	Chordata	2210.0	1
ScoY8t2_12622;HRSCAF=12771	400	0.545	0	0.0	Chordata	5684.0	0
ScoY8t2_12623;HRSCAF=12772	401	0.5511	0	0.0	Chordata	3930.0	0
ScoY8t2_12624;HRSCAF=12773	400	0.535	0	37.1167	Chordata	3454.0	1
ScoY8t2_12625;HRSCAF=12774	397	0.5038	0	0.0	Chordata	3756.0	0
ScoY8t2_12626;HRSCAF=12775	385	0.5325	0	0.0	Chordata	4770.0	0
ScoY8t2_12627;HRSCAF=12776	400	0.5	0	0.0	no-hit	0.0	0
ScoY8t2_12628;HRSCAF=12777	374	0.5695	0	0.0	Chordata	3958.0	1
ScoY8t2_12629;HRSCAF=12778	398	0.5327	0	12.4344	Chordata	5702.0	0
ScoY8t2_12630;HRSCAF=12779	363	0.5152	0	40.9	Chordata	4064.0	1
ScoY8t2_12631;HRSCAF=12780	327	0.5902	0	0.0	Nematoda	3810.0	0
ScoY8t2_12632;HRSCAF=12781	398	0.5226	0	0.0	Chordata	4122.0	0
ScoY8t2_12633;HRSCAF=12782	391	0.5499	0	25.3141	Chordata	3706.0	1
ScoY8t2_12634;HRSCAF=12783	398	0.5302	0	174.0819	Chordata	4858.0	0
ScoY8t2_12635;HRSCAF=12784	373	0.5389	0	26.5357	Chordata	3509.8	1
ScoY8t2_12636;HRSCAF=12785	395	0.5646	0	0.0	Chordata	4866.0	0
ScoY8t2_12637;HRSCAF=12786	400	0.545	0	0.0	Chordata	4290.0	0
ScoY8t2_12638;HRSCAF=12787	349	0.533	0	56.7209	Chordata	3694.0	0
ScoY8t2_12639;HRSCAF=12788	399	0.5363	0	0.0	Chordata	4600.0	0
ScoY8t2_12640;HRSCAF=12789	400	0.515	0	0.0	Chordata	4517.6	1
ScoY8t2_12641;HRSCAF=12790	400	0.45	0	0.0	Nematoda	5096.0	0
ScoY8t2_12642;HRSCAF=12791	402	0.5448	0	0.0	Chordata	5154.0	0
ScoY8t2_12643;HRSCAF=12792	392	0.523	0	0.0	Chordata	4760.0	0
ScoY8t2_12644;HRSCAF=12793	400	0.53	0	0.0	Chordata	5194.0	0
ScoY8t2_12645;HRSCAF=12794	401	0.5212	0	12.3414	Chordata	4768.0	1
ScoY8t2_12646;HRSCAF=12795	386	0.5207	0	12.821	Chordata	5324.0	0
ScoY8t2_12647;HRSCAF=12796	400	0.5625	0	12.3722	Chordata	5898.0	0
ScoY8t2_12648;HRSCAF=12797	399	0.5313	0	12.4033	Chordata	4810.0	0
ScoY8t2_12649;HRSCAF=12798	397	0.5239	0	0.0	Chordata	5196.0	1
ScoY8t2_12650;HRSCAF=12799	393	0.5191	0	12.5926	Chordata	4692.0	0
ScoY8t2_12651;HRSCAF=12800	382	0.5079	0	12.9552	Chordata	4826.0	1
ScoY8t2_12652;HRSCAF=12801	399	0.5038	0	24.8065	Chordata	4592.2	1
ScoY8t2_12653;HRSCAF=12802	357	0.535	0	0.0	Chordata	3400.0	0
ScoY8t2_12654;HRSCAF=12803	400	0.5475	0	12.3722	Chordata	4184.0	0
ScoY8t2_12655;HRSCAF=12804	402	0.5249	0	0.0	Chordata	4556.0	1
ScoY8t2_12656;HRSCAF=12805	400	0.525	0	0.0	Chordata	4458.0	0
ScoY8t2_12657;HRSCAF=12806	355	0.5662	0	0.0	Chordata	2716.0	1
ScoY8t2_12658;HRSCAF=12807	400	0.5525	0	12.3722	Chordata	3758.0	1
ScoY8t2_12659;HRSCAF=12808	336	0.5179	0	0.0	Chordata	4254.0	0
ScoY8t2_12660;HRSCAF=12809	399	0.5213	0	0.0	Chordata	4532.0	0
ScoY8t2_12661;HRSCAF=12810	350	0.5286	0	0.0	Chordata	3276.0	1
ScoY8t2_12662;HRSCAF=12811	396	0.5505	0	12.4972	Chordata	4284.0	0
ScoY8t2_12663;HRSCAF=12812	400	0.56	0	0.0	Chordata	4060.0	0
ScoY8t2_12664;HRSCAF=12813	331	0.6949	0	0.0	Chordata	606.0	0
ScoY8t2_12665;HRSCAF=12814	381	0.5249	0	0.0	Chordata	4154.0	1
ScoY8t2_12666;HRSCAF=12815	397	0.5038	0	0.0	Chordata	3634.0	1
ScoY8t2_12667;HRSCAF=12816	399	0.5238	0	24.8065	Chordata	4836.6	1
ScoY8t2_12668;HRSCAF=12817	400	0.5375	0	0.0	Chordata	3322.0	1
ScoY8t2_12669;HRSCAF=12818	400	0.5275	0	74.2335	Chordata	3918.0	1
ScoY8t2_12670;HRSCAF=12819	400	0.3775	0	0.0	Chordata	5558.0	0
ScoY8t2_12671;HRSCAF=12820	392	0.5408	0	12.6247	Chordata	5566.0	0
ScoY8t2_12672;HRSCAF=12821	400	0.5225	0	12.3722	Chordata	4926.0	0
ScoY8t2_12673;HRSCAF=12822	401	0.5287	0	0.0	Chordata	5046.0	0
ScoY8t2_12674;HRSCAF=12823	400	0.6625	0	0.0	Chordata	808.0	0
ScoY8t2_12675;HRSCAF=12824	400	0.5125	0	37.1167	Chordata	4594.0	1
ScoY8t2_12676;HRSCAF=12825	400	0.48	0	0.0	no-hit	0.0	0
ScoY8t2_12677;HRSCAF=12826	400	0.515	0	0.0	Chordata	5402.0	0
ScoY8t2_12678;HRSCAF=12827	303	0.5644	0	16.333	Chordata	4708.0	0
ScoY8t2_12679;HRSCAF=12828	328	0.5427	0	0.0	Chordata	3056.0	1
ScoY8t2_12680;HRSCAF=12829	321	0.5763	0	0.0	Chordata	5148.0	0
ScoY8t2_12681;HRSCAF=12830	400	0.435	0	0.0	Nematoda	5292.0	0
ScoY8t2_12682;HRSCAF=12831	369	0.5556	0	0.0	Chordata	5450.0	0
ScoY8t2_12683;HRSCAF=12832	402	0.5498	0	12.3107	Chordata	3950.0	1
ScoY8t2_12684;HRSCAF=12833	391	0.4604	0	0.0	Chordata	6154.0	0
ScoY8t2_12685;HRSCAF=12834	400	0.535	0	0.0	Chordata	4276.0	1
ScoY8t2_12686;HRSCAF=12835	362	0.5138	0	0.0	Chordata	4526.0	1
ScoY8t2_12687;HRSCAF=12836	396	0.5025	0	0.0	Chordata	4500.0	0
ScoY8t2_12688;HRSCAF=12837	399	0.5288	0	0.0	Chordata	4494.0	0
ScoY8t2_12689;HRSCAF=12838	387	0.447	0	0.0	Chordata	6112.0	0
ScoY8t2_12690;HRSCAF=12839	402	0.51	0	0.0	Chordata	3870.0	1
ScoY8t2_12691;HRSCAF=12840	368	0.5516	0	13.4481	Chordata	3292.0	1
ScoY8t2_12692;HRSCAF=12841	400	0.56	0	0.0	Chordata	4614.0	0
ScoY8t2_12693;HRSCAF=12842	400	0.5225	0	0.0	Chordata	1988.0	1
ScoY8t2_12694;HRSCAF=12843	400	0.5775	0	0.0	Nematoda	4470.200000000001	0
ScoY8t2_12695;HRSCAF=12844	375	0.48	0	0.0	no-hit	0.0	0
ScoY8t2_12696;HRSCAF=12845	400	0.4875	0	0.0	no-hit	0.0	0
ScoY8t2_12697;HRSCAF=12846	400	0.42	0	0.0	Nematoda	5126.0	0
ScoY8t2_12698;HRSCAF=12847	399	0.4962	0	0.0	no-hit	0.0	0
ScoY8t2_12699;HRSCAF=12848	362	0.4475	0	0.0	Nematoda	2640.0	0
ScoY8t2_12700;HRSCAF=12849	401	0.5636	0	0.0	Chordata	4912.0	0
ScoY8t2_12701;HRSCAF=12850	381	0.5433	0	25.9785	Chordata	5124.0	1
ScoY8t2_12702;HRSCAF=12851	395	0.5316	0	0.0	Chordata	4610.0	0
ScoY8t2_12703;HRSCAF=12852	372	0.5591	0	79.821	Chordata	3600.0	1
ScoY8t2_12704;HRSCAF=12853	403	0.6725	0	0.0	Chordata	1286.0	0
ScoY8t2_12705;HRSCAF=12854	400	0.515	0	0.0	Chordata	4916.0	1
ScoY8t2_12706;HRSCAF=12855	379	0.5277	0	0.0	Chordata	5320.0	0
ScoY8t2_12707;HRSCAF=12856	393	0.5165	0	0.0	Chordata	4682.0	0
ScoY8t2_12708;HRSCAF=12857	400	0.52	0	12.3722	Chordata	4800.0	0
ScoY8t2_12709;HRSCAF=12858	319	0.5737	0	15.5138	Chordata	3682.0	1
ScoY8t2_12710;HRSCAF=12859	399	0.6617	0	0.0	Chordata	540.0	0
ScoY8t2_12711;HRSCAF=12860	382	0.5131	0	0.0	no-hit	0.0	0
ScoY8t2_12712;HRSCAF=12861	400	0.55	0	0.0	Chordata	5572.0	0
ScoY8t2_12713;HRSCAF=12862	394	0.5406	0	0.0	Chordata	3718.0	1
ScoY8t2_12714;HRSCAF=12863	392	0.5026	0	12.6247	Chordata	4508.0	1
ScoY8t2_12715;HRSCAF=12864	400	0.55	0	0.0	Chordata	4100.0	1
ScoY8t2_12716;HRSCAF=12865	400	0.5025	0	0.0	Chordata	4574.0	0
ScoY8t2_12717;HRSCAF=12866	401	0.5262	0	0.0	Chordata	5300.0	1
ScoY8t2_12718;HRSCAF=12867	400	0.5425	0	0.0	Chordata	4754.0	0
ScoY8t2_12719;HRSCAF=12868	399	0.5489	0	37.2098	Chordata	4240.0	1
ScoY8t2_12720;HRSCAF=12869	400	0.545	0	0.0	Chordata	3836.0	1
ScoY8t2_12721;HRSCAF=12870	399	0.5388	0	0.0	Chordata	5548.0	0
ScoY8t2_12722;HRSCAF=12871	401	0.5611	0	24.6828	Chordata	4148.0	1
ScoY8t2_12723;HRSCAF=12872	391	0.5013	0	0.0	Chordata	4138.0	0
ScoY8t2_12724;HRSCAF=12873	400	0.55	0	0.0	Chordata	5438.0	0
ScoY8t2_12725;HRSCAF=12874	399	0.3233	0	0.0	Chordata	3334.0	0
ScoY8t2_12726;HRSCAF=12875	401	0.5237	0	0.0	Chordata	5152.0	0
ScoY8t2_12727;HRSCAF=12876	359	0.5655	0	13.7852	Chordata	5222.0	0
ScoY8t2_12728;HRSCAF=12877	401	0.5436	0	24.6828	Chordata	5826.0	0
ScoY8t2_12729;HRSCAF=12878	386	0.4352	0	0.0	Nematoda	4592.0	0
ScoY8t2_12730;HRSCAF=12879	402	0.5274	0	0.0	Chordata	4700.0	0
ScoY8t2_12731;HRSCAF=12880	400	0.44	0	0.0	Nematoda	4856.0	0
ScoY8t2_12732;HRSCAF=12881	401	0.5287	0	12.3414	Chordata	4436.0	1
ScoY8t2_12733;HRSCAF=12882	306	0.5425	0	16.1729	Chordata	4642.0	0
ScoY8t2_12734;HRSCAF=12883	400	0.5475	0	0.0	Chordata	3844.0	0
ScoY8t2_12735;HRSCAF=12884	360	0.5444	0	13.7469	Chordata	5168.0	1
ScoY8t2_12736;HRSCAF=12885	309	0.5307	0	0.0	Chordata	4312.0	1
ScoY8t2_12737;HRSCAF=12886	344	0.5203	0	0.0	Chordata	4456.0	0
ScoY8t2_12738;HRSCAF=12887	398	0.5276	0	0.0	Chordata	4604.0	1
ScoY8t2_12739;HRSCAF=12888	400	0.5875	0	0.0	Nematoda	2804.0	1
ScoY8t2_12740;HRSCAF=12889	379	0.5541	0	0.0	Chordata	3616.0	1
ScoY8t2_12741;HRSCAF=12890	400	0.505	0	0.0	no-hit	0.0	0
ScoY8t2_12742;HRSCAF=12891	402	0.5622	0	24.6214	Chordata	4468.0	1
ScoY8t2_12743;HRSCAF=12892	301	0.5116	0	16.4415	Chordata	3708.0	0
ScoY8t2_12744;HRSCAF=12893	400	0.655	0	0.0	Chordata	1386.0	0
ScoY8t2_12745;HRSCAF=12894	400	0.5225	0	12.3722	Chordata	4964.0	0
ScoY8t2_12746;HRSCAF=12895	400	0.4925	0	0.0	Chordata	4110.0	0
ScoY8t2_12747;HRSCAF=12896	398	0.5905	0	0.0	Chordata	5436.0	0
ScoY8t2_12748;HRSCAF=12897	377	0.5676	0	13.1271	Chordata	5464.0	0
ScoY8t2_12749;HRSCAF=12898	372	0.5591	0	0.0	Chordata	3838.0	1
ScoY8t2_12750;HRSCAF=12899	400	0.56	0	12.3722	Chordata	5752.0	0
ScoY8t2_12751;HRSCAF=12900	395	0.5139	0	0.0	Chordata	4747.2	1
ScoY8t2_12752;HRSCAF=12901	400	0.5625	0	0.0	Chordata	5136.0	0
ScoY8t2_12753;HRSCAF=12902	372	0.578	0	0.0	Nematoda	3476.0	1
ScoY8t2_12754;HRSCAF=12903	400	0.3725	0	0.0	Nematoda	4184.0	0
ScoY8t2_12755;HRSCAF=12904	400	0.545	0	12.3722	Chordata	5548.0	1
ScoY8t2_12756;HRSCAF=12905	401	0.5736	0	0.0	Chordata	5814.0	1
ScoY8t2_12757;HRSCAF=12906	391	0.5013	0	37.9711	Chordata	4364.0	1
ScoY8t2_12758;HRSCAF=12907	319	0.5361	0	0.0	Chordata	3504.0	0
ScoY8t2_12759;HRSCAF=12908	361	0.5402	0	0.0	Chordata	3680.0	1
ScoY8t2_12760;HRSCAF=12909	396	0.4848	0	0.0	Chordata	5856.0	0
ScoY8t2_12761;HRSCAF=12910	401	0.5137	0	0.0	Chordata	4576.0	0
ScoY8t2_12762;HRSCAF=12911	400	0.5625	0	0.0	Chordata	5078.0	0
ScoY8t2_12763;HRSCAF=12912	399	0.5414	0	24.8065	Chordata	2878.0	1
ScoY8t2_12764;HRSCAF=12913	400	0.505	0	0.0	no-hit	0.0	0
ScoY8t2_12765;HRSCAF=12914	396	0.5556	0	24.9944	Chordata	5612.0	0
ScoY8t2_12766;HRSCAF=12915	355	0.5606	0	0.0	Chordata	5384.0	0
ScoY8t2_12767;HRSCAF=12916	390	0.4821	0	0.0	no-hit	0.0	0
ScoY8t2_12768;HRSCAF=12917	400	0.54	0	37.1167	Chordata	3528.0	1
ScoY8t2_12769;HRSCAF=12918	361	0.5152	0	13.7089	Chordata	4145.8	1
ScoY8t2_12770;HRSCAF=12919	397	0.5088	0	0.0	Chordata	4618.0	0
ScoY8t2_12771;HRSCAF=12920	318	0.5252	0	0.0	Chordata	3960.0	1
ScoY8t2_12772;HRSCAF=12921	356	0.5365	0	0.0	Chordata	3756.0	0
ScoY8t2_12773;HRSCAF=12922	400	0.4325	0	0.0	Nematoda	5004.0	0
ScoY8t2_12774;HRSCAF=12923	337	0.5163	0	0.0	Chordata	4134.0	1
ScoY8t2_12775;HRSCAF=12924	400	0.5425	0	12.3722	Chordata	3654.0	1
ScoY8t2_12776;HRSCAF=12925	390	0.5077	0	0.0	Chordata	4914.0	0
ScoY8t2_12777;HRSCAF=12926	306	0.5033	0	0.0	Chordata	4018.0	0
ScoY8t2_12778;HRSCAF=12927	379	0.5224	0	0.0	Chordata	4642.0	0
ScoY8t2_12779;HRSCAF=12928	399	0.6842	0	0.0	Chordata	3056.0	0
ScoY8t2_12780;HRSCAF=12929	392	0.4439	0	0.0	Nematoda	4900.0	0
ScoY8t2_12781;HRSCAF=12930	401	0.5212	0	0.0	Chordata	3990.0	0
ScoY8t2_12782;HRSCAF=12931	395	0.5418	0	0.0	Chordata	5200.0	1
ScoY8t2_12783;HRSCAF=12932	400	0.55	0	0.0	Chordata	5700.0	0
ScoY8t2_12784;HRSCAF=12933	309	0.5599	0	0.0	Chordata	4610.0	0
ScoY8t2_12785;HRSCAF=12934	395	0.5316	0	12.5289	Chordata	3866.0	1
ScoY8t2_12786;HRSCAF=12935	357	0.5154	0	0.0	Chordata	4234.0	0
ScoY8t2_12787;HRSCAF=12936	400	0.5225	0	0.0	Chordata	4826.2	1
ScoY8t2_12788;HRSCAF=12937	400	0.4375	0	0.0	no-hit	0.0	0
ScoY8t2_12789;HRSCAF=12938	302	0.5497	0	16.3871	Chordata	2922.0	1
ScoY8t2_12790;HRSCAF=12939	347	0.5072	0	0.0	Chordata	4188.0	1
ScoY8t2_12791;HRSCAF=12940	400	0.545	0	0.0	Chordata	5338.0	1
ScoY8t2_12792;HRSCAF=12941	400	0.325	0	0.0	Nematoda	3714.0	0
ScoY8t2_12793;HRSCAF=12942	400	0.455	0	0.0	Nematoda	4532.0	0
ScoY8t2_12794;HRSCAF=12943	400	0.5425	0	24.7445	Chordata	5564.0	0
ScoY8t2_12795;HRSCAF=12944	352	0.5199	0	28.1187	Chordata	3808.0	0
